558.00	97.46	97.902
558.50	94.99	95.416
559.00	92.63	92.323
559.50	94.20	94.086
560.00	94.69	94.266
560.50	96.89	96.429
561.00	99.23	99.737
561.50	96.45	96.593
562.00	95.61	95.427
562.50	96.50	96.255
563.00	97.70	97.834
563.50	96.91	97.118
564.00	95.71	95.590
564.50	96.29	96.191
565.00	96.70	97.190
565.50	94.04	94.312
566.00	92.51	92.148
566.50	94.36	93.902
567.00	96.69	96.382
567.50	98.25	98.559
568.00	96.53	96.914
568.50	94.42	94.284
569.00	95.05	94.838
569.50	96.06	96.311
570.00	94.67	95.198
570.50	91.79	91.984
571.00	90.69	90.087
571.50	93.74	93.018
572.00	97.45	97.389
572.50	97.70	97.757
573.00	97.32	97.276
573.50	97.44	97.402
574.00	97.52	97.639
574.50	96.82	97.177
575.00	94.88	94.991
575.50	94.20	94.079
576.00	94.74	94.503
576.50	95.91	95.770
577.00	96.58	96.736
577.50	95.68	96.247
578.00	92.68	92.826
578.50	91.84	91.491
579.00	93.56	93.276
579.50	94.91	94.783
580.00	95.50	95.558
580.50	95.14	95.069
581.00	95.40	95.393
581.50	95.38	95.095
582.00	96.75	96.619
582.50	97.36	97.388
583.00	97.11	97.222
583.50	96.44	96.376
584.00	96.66	96.691
584.50	96.41	96.714
585.00	94.78	95.168
585.50	92.70	92.760
586.00	92.31	91.978
586.50	93.91	93.619
587.00	95.31	95.262
587.50	95.49	95.684
588.00	94.40	95.066
588.50	90.94	92.142
589.00	84.75	84.831
589.50	84.24	83.167
590.00	89.63	88.877
590.50	93.38	93.364
591.00	93.36	93.509
591.50	92.55	92.409
592.00	93.19	93.093
592.50	93.62	93.766
593.00	92.78	92.757
593.50	92.79	92.718
594.00	93.07	93.111
594.50	92.80	92.944
595.00	91.99	92.046
595.50	91.62	91.375
596.00	92.78	92.651
596.50	93.34	93.314
597.00	93.40	93.564
597.50	92.52	92.724
598.00	91.42	91.518
598.50	90.87	90.741
599.00	91.42	91.330
599.50	91.77	91.880
600.00	91.13	91.280
600.50	90.28	90.363
601.00	89.82	89.913
601.50	89.26	89.294
602.00	89.02	88.887
602.50	89.61	89.262
603.00	91.29	91.092
603.50	92.17	92.184
604.00	92.00	91.994
604.50	91.94	91.906
605.00	92.01	92.177
605.50	91.10	91.092
606.00	91.05	91.080
606.50	90.80	90.649
607.00	91.48	91.536
607.50	91.13	91.395
608.00	89.74	89.903
608.50	88.86	88.852
609.00	88.83	88.797
609.50	88.94	89.036
610.00	88.37	88.451
610.50	87.91	87.680
611.00	88.96	88.852
611.50	89.39	89.620
612.00	88.21	88.261
612.50	87.91	87.893
613.00	87.94	88.268
613.50	86.26	86.387
614.00	85.54	85.162
614.50	87.33	87.186
615.00	87.95	88.179
615.50	86.74	87.149
616.00	84.69	84.938
616.50	83.44	83.172
617.00	84.68	84.317
617.50	86.36	86.063
618.00	87.70	87.709
618.50	87.61	87.856
619.00	86.35	86.210
619.50	86.95	86.673
620.00	88.23	88.179
620.50	88.39	88.455
621.00	87.99	88.385
621.50	86.01	86.078
622.00	85.60	85.509
622.50	85.94	86.084
623.00	85.17	85.179
623.50	85.08	85.122
624.00	84.81	85.016
624.50	83.76	83.806
625.00	83.48	83.646
625.50	82.64	82.504
626.00	83.21	82.729
626.50	85.45	85.338
627.00	85.90	86.176
627.50	84.52	84.697
628.00	83.59	83.375
628.50	84.56	84.367
629.00	85.39	85.647
629.50	84.12	84.364
630.00	82.89	82.708
630.50	83.71	83.588
631.00	84.23	84.577
631.50	82.54	82.543
632.00	82.48	82.022
632.50	84.57	84.433
633.00	85.12	85.358
633.50	83.94	83.995
634.00	83.60	83.417
634.50	84.39	84.183
635.00	85.31	85.479
635.50	84.42	84.716
636.00	82.95	82.835
636.50	83.43	83.089
637.00	84.97	84.802
637.50	85.67	85.713
638.00	85.43	85.450
638.50	85.25	85.294
639.00	84.96	85.223
639.50	83.69	83.737
640.00	83.38	83.342
640.50	83.48	83.551
641.00	83.10	83.101
641.50	83.01	82.983
642.00	83.06	82.906
642.50	83.68	83.663
643.00	83.72	83.814
643.50	83.21	83.079
644.00	83.73	83.623
644.50	84.16	84.452
645.00	82.72	82.839
645.50	82.12	82.021
646.00	82.52	82.529
646.50	82.44	82.348
647.00	82.79	82.709
647.50	83.12	83.127
648.00	83.05	83.048
648.50	82.98	83.258
649.00	81.63	82.369
649.50	78.16	78.008
650.00	78.78	77.934
650.50	82.60	82.430
651.00	83.34	83.515
651.50	82.47	82.531
652.00	82.12	81.962
652.50	82.79	82.827
653.00	82.54	82.482
653.50	82.73	82.683
654.00	82.86	83.021
654.50	82.04	82.238
655.00	81.07	81.506
655.50	79.02	80.529
656.00	72.05	72.425
656.50	70.29	68.960
657.00	76.27	75.405
657.50	80.15	79.985
658.00	80.81	80.715
658.50	81.19	81.351
659.00	80.40	80.520
659.50	79.82	79.656
660.00	80.47	80.422
660.50	80.65	80.758
661.00	80.07	79.778
661.50	81.35	81.230
662.00	81.83	81.977
662.50	81.10	81.268
663.00	80.29	80.441
663.50	79.53	79.450
664.00	79.84	79.826
664.50	79.83	79.705
665.00	80.34	80.224
665.50	80.80	80.977
666.00	79.92	80.086
666.50	79.14	79.048
667.00	79.48	79.479
667.50	79.43	79.499
668.00	79.06	78.883
668.50	79.81	79.760
669.00	79.98	80.153
669.50	79.15	79.269
670.00	78.55	78.592
670.50	78.32	78.381
671.00	77.98	78.113
671.50	77.35	77.367
672.00	77.20	77.009
672.50	77.97	77.884
673.00	78.27	78.330
673.50	77.93	78.074
674.00	77.24	77.278
674.50	77.01	77.025
675.00	76.88	76.839
675.50	76.98	76.839
676.00	77.55	77.659
676.50	77.02	77.181
677.00	76.24	76.092
677.50	76.83	76.745
678.00	77.16	77.290
678.50	76.55	76.520
679.00	76.64	76.670
679.50	76.46	76.410
680.00	76.60	76.634
680.50	76.42	76.447
681.00	76.23	76.258
681.50	76.42	76.401
682.00	76.45	76.443
682.50	76.45	76.456
683.00	76.36	76.427
683.50	76.01	76.397
684.00	74.25	74.211
684.50	74.35	74.097
685.00	75.40	75.533
685.50	74.76	74.959
686.00	73.84	74.036
686.50	0.00	0.000
687.00	0.00	0.000
687.50	0.00	0.000
688.00	0.00	0.000
688.50	0.00	0.000
689.00	0.00	0.000
689.50	0.00	0.000
690.00	0.00	0.000
690.50	0.00	0.000
691.00	0.00	0.000
691.50	0.00	0.000
